,redshift,Xe_H,Xe_He,Xe,T_matter
1598,2948.37905237,0.999999998579,0.0792959549163,1.07929591025,8037.0558342
1599,2947.79717373,0.999999998573,0.0792945162411,1.07929447061,8035.47021439
1600,2947.2152951,0.999999998568,0.0792930677331,1.07929302112,8033.88459459
1601,2946.63341646,0.999999998563,0.0792916093262,1.07929156173,8032.29897478
1602,2946.05153782,0.999999998558,0.0792901409534,1.07929009238,8030.71335497
1603,2945.46965919,0.999999998553,0.0792886625477,1.079288613,8029.12773516
1604,2944.88778055,0.999999998548,0.0792871740416,1.07928712345,8027.54211536
1605,2944.30590191,0.999999998542,0.0792856753673,1.07928562367,8025.95649555
1606,2943.72402328,0.999999998537,0.0792841664563,1.07928411365,8024.37087574
1607,2943.14214464,0.999999998532,0.0792826472401,1.07928259333,8022.78525593
1608,2942.560266,0.999999998527,0.0792811176495,1.07928106263,8021.19963612
1609,2941.97838737,0.999999998521,0.0792795776151,1.07927952149,8019.61401631
1610,2941.39650873,0.999999998516,0.079278027067,1.07927796973,8018.0283965
1611,2940.81463009,0.999999998511,0.079276465935,1.07927640739,8016.44277669
1612,2940.23275145,0.999999998505,0.0792748941483,1.07927483439,8014.85715688
1613,2939.65087282,0.9999999985,0.079273311636,1.07927325066,8013.27153707
1614,2939.06899418,0.999999998495,0.0792717183265,1.07927165614,8011.68591726
1615,2938.48711554,0.999999998489,0.0792701141479,1.07927005069,8010.10029745
1616,2937.90523691,0.999999998484,0.0792684990281,1.07926843423,8008.51467764
1617,2937.32335827,0.999999998478,0.0792668728944,1.07926680675,8006.92905783
1618,2936.74147963,0.999999998473,0.0792652356737,1.07926516818,8005.34343802
1619,2936.159601,0.999999998467,0.0792635872925,1.07926351845,8003.75781821
1620,2935.57772236,0.999999998462,0.079261927677,1.07926185749,8002.17219839
1621,2934.99584372,0.999999998456,0.0792602567528,1.07926018505,8000.58657858
1622,2934.41396509,0.999999998451,0.0792585744454,1.07925850122,7999.00095877
1623,2933.83208645,0.999999998445,0.0792568806797,1.07925680592,7997.41533896
1624,2933.25020781,0.999999998439,0.0792551753801,1.0792550991,7995.82971914
1625,2932.66832918,0.999999998434,0.0792534584708,1.07925338066,7994.24409933
1626,2932.08645054,0.999999998428,0.0792517298756,1.07925165047,7992.65847952
1627,2931.5045719,0.999999998422,0.0792499895176,1.07924990841,7991.0728597
1628,2930.92269327,0.999999998417,0.0792482373199,1.07924815452,7989.48723989
1629,2930.34081463,0.999999998411,0.0792464732049,1.07924638871,7987.90162008
1630,2929.75893599,0.999999998405,0.0792446970948,1.07924461091,7986.31600026
1631,2929.17705736,0.999999998399,0.0792429089112,1.07924282103,7984.73038045
1632,2928.59517872,0.999999998393,0.0792411085754,1.07924101883,7983.14476063
1633,2928.01330008,0.999999998388,0.0792392960083,1.0792392044,7981.55914082
1634,2927.43142145,0.999999998382,0.0792374711305,1.07923737765,7979.973521
1635,2926.84954281,0.999999998376,0.0792356338619,1.07923553851,7978.38790118
1636,2926.26766417,0.99999999837,0.0792337841223,1.0792336869,7976.80228137
1637,2925.68578554,0.999999998364,0.079231921831,1.07923182264,7975.21666155
1638,2925.1039069,0.999999998358,0.0792300469068,1.07922994561,7973.63104173
1639,2924.52202826,0.999999998352,0.0792281592682,1.07922805587,7972.04542192
1640,2923.94014963,0.999999998346,0.0792262588333,1.07922615333,7970.4598021
1641,2923.35827099,0.99999999834,0.0792243455197,1.07922423791,7968.87418228
1642,2922.77639235,0.999999998334,0.0792224192448,1.07922230953,7967.28856247
1643,2922.19451372,0.999999998328,0.0792204799255,1.07922036788,7965.70294265
1644,2921.61263508,0.999999998322,0.0792185274781,1.07921841309,7964.11732283
1645,2921.03075644,0.999999998316,0.0792165618188,1.07921644508,7962.53170301
1646,2920.44887781,0.999999998309,0.0792145828633,1.07921446377,7960.94608319
1647,2919.86699917,0.999999998303,0.0792125905269,1.07921246908,7959.36046337
1648,2919.28512053,0.999999998297,0.0792105847244,1.07921046083,7957.77484355
1649,2918.7032419,0.999999998291,0.0792085653704,1.07920843887,7956.18922373
1650,2918.12136326,0.999999998285,0.0792065323789,1.07920640328,7954.60360391
1651,2917.53948462,0.999999998278,0.0792044856638,1.07920435396,7953.01798409
1652,2916.95760599,0.999999998272,0.0792024251383,1.07920229083,7951.43236427
1653,2916.37572735,0.999999998266,0.0792003507154,1.07920021381,7949.84674445
1654,2915.79384871,0.999999998259,0.0791982623076,1.07919812253,7948.26112463
1655,2915.21197007,0.999999998253,0.0791961598272,1.07919601715,7946.67550481
1656,2914.63009144,0.999999998247,0.0791940431858,1.0791938976,7945.08988499
1657,2914.0482128,0.99999999824,0.0791919122949,1.07919176381,7943.50426517
1658,2913.46633416,0.999999998234,0.0791897670656,1.07918961568,7941.91864535
1659,2912.88445553,0.999999998227,0.0791876074084,1.07918745299,7940.33302552
1660,2912.30257689,0.999999998221,0.0791854332336,1.07918527556,7938.7474057
1661,2911.72069825,0.999999998214,0.0791832444512,1.07918308353,7937.16178588
1662,2911.13881962,0.999999998208,0.0791810409706,1.0791808768,7935.57616606
1663,2910.55694098,0.999999998201,0.0791788227011,1.07917865528,7933.99054623
1664,2909.97506234,0.999999998194,0.0791765895512,1.07917641888,7932.40492641
1665,2909.39318371,0.999999998188,0.0791743414296,1.07917416718,7930.81930659
1666,2908.81130507,0.999999998181,0.0791720782442,1.07917190037,7929.23368676
1667,2908.22942643,0.999999998174,0.0791697999027,1.07916961841,7927.64806694
1668,2907.6475478,0.999999998168,0.0791675063124,1.0791673212,7926.06244711
1669,2907.06566916,0.999999998161,0.0791651973804,1.07916500865,7924.47682729
1670,2906.48379052,0.999999998154,0.0791628730131,1.07916268051,7922.89120746
1671,2905.90191189,0.999999998147,0.079160533117,1.07916033661,7921.30558764
1672,2905.32003325,0.99999999814,0.0791581775978,1.07915797709,7919.71996781
1673,2904.73815461,0.999999998134,0.0791558063611,1.07915560185,7918.13434798
1674,2904.15627598,0.999999998127,0.0791534193122,1.0791532108,7916.54872816
1675,2903.57439734,0.99999999812,0.0791510163559,1.07915080383,7914.96310833
1676,2902.9925187,0.999999998113,0.0791485973968,1.07914838046,7913.37748851
1677,2902.41064007,0.999999998106,0.0791461623391,1.07914594094,7911.79186868
1678,2901.82876143,0.999999998099,0.0791437110866,1.07914348521,7910.20624885
1679,2901.24688279,0.999999998092,0.0791412435429,1.0791410132,7908.62062902
1680,2900.66500416,0.999999998085,0.0791387596112,1.0791385248,7907.0350092
1681,2900.08312552,0.999999998078,0.0791362591944,1.07913601971,7905.44938937
1682,2899.50124688,0.99999999807,0.0791337421951,1.07913349769,7903.86376954
1683,2898.91936825,0.999999998063,0.0791312085155,1.07913095899,7902.27814971
1684,2898.33748961,0.999999998056,0.0791286580576,1.07912840352,7900.69252988
1685,2897.75561097,0.999999998049,0.0791260907231,1.07912583116,7899.10691005
1686,2897.17373234,0.999999998042,0.0791235064132,1.07912324183,7897.52129022
1687,2896.5918537,0.999999998034,0.0791209050291,1.07912063495,7895.93567039
1688,2896.00997506,0.999999998027,0.0791182864715,1.07911801082,7894.35005056
1689,2895.42809643,0.99999999802,0.0791156506409,1.07911536941,7892.76443073
1690,2894.84621779,0.999999998012,0.0791129974373,1.07911271063,7891.1788109
1691,2894.26433915,0.999999998005,0.0791103267607,1.07911003438,7889.59319107
1692,2893.68246052,0.999999997997,0.0791076385108,1.07910734035,7888.00757124
1693,2893.10058188,0.99999999799,0.0791049325869,1.07910462826,7886.42195141
1694,2892.51870324,0.999999997983,0.079102208888,1.07910189841,7884.83633158
1695,2891.93682461,0.999999997975,0.0790994673129,1.07909915067,7883.25071174
1696,2891.35494597,0.999999997967,0.0790967077602,1.07909638496,7881.66509191
1697,2890.77306733,0.99999999796,0.0790939301283,1.07909360117,7880.07947208
1698,2890.1911887,0.999999997952,0.0790911343151,1.0790907986,7878.49385225
1699,2889.60931006,0.999999997945,0.0790883202184,1.07908797765,7876.90823241
1700,2889.02743142,0.999999997937,0.0790854877358,1.07908513831,7875.32261258
1701,2888.44555278,0.999999997929,0.0790826367648,1.07908228048,7873.73699275
1702,2887.86367415,0.999999997921,0.0790797672022,1.07907940407,7872.15137291
1703,2887.28179551,0.999999997914,0.0790768789451,1.07907650866,7870.56575308
1704,2886.69991687,0.999999997906,0.0790739718902,1.07907359391,7868.98013324
1705,2886.11803824,0.999999997898,0.0790710459338,1.07907066027,7867.39451341
1706,2885.5361596,0.99999999789,0.0790681009722,1.07906770761,7865.80889357
1707,2884.95428096,0.999999997882,0.0790651369015,1.07906473585,7864.22327374
1708,2884.37240233,0.999999997874,0.0790621536175,1.07906174488,7862.6376539
1709,2883.79052369,0.999999997866,0.079059151016,1.07905873385,7861.05203407
1710,2883.20864505,0.999999997858,0.0790561289923,1.07905570327,7859.46641423
1711,2882.62676642,0.99999999785,0.0790530874419,1.07905265316,7857.88079439
1712,2882.04488778,0.999999997842,0.0790500262598,1.07904958342,7856.29517456
1713,2881.46300914,0.999999997834,0.079046945341,1.07904649395,7854.70955472
1714,2880.88113051,0.999999997826,0.0790438445805,1.07904338433,7853.12393488
1715,2880.29925187,0.999999997818,0.0790407238728,1.07904025419,7851.53831504
1716,2879.71737323,0.99999999781,0.0790375831124,1.07903710399,7849.95269521
1717,2879.1354946,0.999999997801,0.0790344221939,1.07903393364,7848.36707537
1718,2878.55361596,0.999999997793,0.0790312410115,1.07903074302,7846.78145553
1719,2877.97173732,0.999999997785,0.0790280394593,1.07902753203,7845.19583569
1720,2877.38985869,0.999999997776,0.0790248174314,1.07902429969,7843.61021585
1721,2876.80798005,0.999999997768,0.0790215748217,1.07902104658,7842.02459601
1722,2876.22610141,0.99999999776,0.079018311524,1.07901777279,7840.43897617
1723,2875.64422278,0.999999997751,0.0790150274321,1.07901447821,7838.85335633
1724,2875.06234414,0.999999997743,0.0790117224397,1.07901116273,7837.26773649
1725,2874.4804655,0.999999997734,0.0790083964402,1.07900782582,7835.68211665
1726,2873.89858687,0.999999997726,0.0790050493273,1.07900446697,7834.09649681
1727,2873.31670823,0.999999997717,0.0790016809944,1.07900108691,7832.51087697
1728,2872.73482959,0.999999997708,0.0789982913347,1.07899768551,7830.92525713
1729,2872.15295096,0.9999999977,0.0789948802418,1.07899426269,7829.33963729
1730,2871.57107232,0.999999997691,0.0789914476089,1.07899081832,7827.75401744
1731,2870.98919368,0.999999997682,0.0789879933293,1.07898735124,7826.1683976
1732,2870.40731505,0.999999997674,0.0789845172962,1.07898386219,7824.58277776
1733,2869.82543641,0.999999997665,0.0789810194029,1.07898035128,7822.99715792
1734,2869.24355777,0.999999997656,0.0789774995426,1.0789768184,7821.41153807
1735,2868.66167914,0.999999997647,0.0789739576085,1.07897326345,7819.82591823
1736,2868.0798005,0.999999997638,0.0789703934939,1.07896968587,7818.24029839
1737,2867.49792186,0.999999997629,0.078966807092,1.07896608509,7816.65467854
1738,2866.91604323,0.99999999762,0.0789631982962,1.07896246191,7815.0690587
1739,2866.33416459,0.999999997611,0.0789595669997,1.07895881623,7813.48343885
1740,2865.75228595,0.999999997602,0.078955913096,1.07895514794,7811.89781901
1741,2865.17040732,0.999999997593,0.0789522364784,1.07895145694,7810.31219916
1742,2864.58852868,0.999999997584,0.0789485370405,1.07894774181,7808.72657932
1743,2864.00665004,0.999999997575,0.0789448146757,1.07894400347,7807.14095947
1744,2863.42477141,0.999999997565,0.0789410692779,1.0789402421,7805.55533963
1745,2862.84289277,0.999999997556,0.0789373007406,1.07893645759,7803.96971978
1746,2862.26101413,0.999999997547,0.0789335089578,1.07893264983,7802.38409993
1747,2861.67913549,0.999999997537,0.0789296938233,1.07892881816,7800.79848009
1748,2861.09725686,0.999999997528,0.0789258552312,1.07892496181,7799.21286024
1749,2860.51537822,0.999999997519,0.0789219930757,1.0789210819,7797.62724039
1750,2859.93349958,0.999999997509,0.0789181072512,1.07891717832,7796.04162054
1751,2859.35162095,0.9999999975,0.078914197652,1.07891325096,7794.4560007
1752,2858.76974231,0.99999999749,0.0789102641728,1.07890929972,7792.87038085
1753,2858.18786367,0.99999999748,0.0789063067085,1.07890532297,7791.284761
1754,2857.60598504,0.999999997471,0.0789023251538,1.07890132176,7789.69914115
1755,2857.0241064,0.999999997461,0.0788983194041,1.07889729636,7788.1135213
1756,2856.44222776,0.999999997451,0.0788942893546,1.07889324666,7786.52790145
1757,2855.86034913,0.999999997442,0.0788902349008,1.07888917256,7784.9422816
1758,2855.27847049,0.999999997432,0.0788861559386,1.07888507331,7783.35666175
1759,2854.69659185,0.999999997422,0.0788820523638,1.07888094801,7781.7710419
1760,2854.11471322,0.999999997412,0.0788779240728,1.07887679799,7780.18542205
1761,2853.53283458,0.999999997402,0.0788737709619,1.07887262315,7778.5998022
1762,2852.95095594,0.999999997392,0.0788695929279,1.07886842338,7777.01418235
1763,2852.36907731,0.999999997382,0.0788653898676,1.07886419859,7775.4285625
1764,2851.78719867,0.999999997372,0.0788611616784,1.07885994679,7773.84294264
1765,2851.20532003,0.999999997362,0.0788569082578,1.07885566929,7772.25732279
1766,2850.6234414,0.999999997352,0.0788526295036,1.07885136645,7770.67170294
1767,2850.04156276,0.999999997342,0.0788483253138,1.07884703817,7769.08608309
1768,2849.45968412,0.999999997332,0.078843995587,1.07884268436,7767.50046323
1769,2848.87780549,0.999999997321,0.0788396402219,1.07883830414,7765.91484338
1770,2848.29592685,0.999999997311,0.0788352591174,1.07883389636,7764.32922353
1771,2847.71404821,0.999999997301,0.0788308521732,1.07882946273,7762.74360367
1772,2847.13216958,0.99999999729,0.0788264192889,1.07882500316,7761.15798382
1773,2846.55029094,0.99999999728,0.0788219603647,1.07882051755,7759.57236396
1774,2845.9684123,0.999999997269,0.078817475301,1.07881600581,7757.98674411
1775,2845.38653367,0.999999997259,0.0788129639989,1.07881146563,7756.40112425
1776,2844.80465503,0.999999997248,0.0788084263596,1.07880689853,7754.8155044
1777,2844.22277639,0.999999997238,0.0788038622847,1.078802305,7753.22988454
1778,2843.64089776,0.999999997227,0.0787992716764,1.07879768494,7751.64426469
1779,2843.05901912,0.999999997216,0.0787946544372,1.07879303824,7750.05864483
1780,2842.47714048,0.999999997206,0.07879001047,1.07878836396,7748.47302497
1781,2841.89526185,0.999999997195,0.0787853396784,1.07878366068,7746.88740512
1782,2841.31338321,0.999999997184,0.0787806419661,1.07877893048,7745.30178526
1783,2840.73150457,0.999999997173,0.0787759172374,1.07877417327,7743.7161654
1784,2840.14962594,0.999999997162,0.0787711653972,1.07876938895,7742.13054554
1785,2839.5677473,0.999999997151,0.0787663863508,1.07876457742,7740.54492568
1786,2838.98586866,0.99999999714,0.0787615800038,1.07875973595,7738.95930583
1787,2838.40399003,0.999999997129,0.0787567462627,1.07875486633,7737.37368597
1788,2837.82211139,0.999999997118,0.0787518850342,1.07874996923,7735.78806611
1789,2837.24023275,0.999999997107,0.0787469962257,1.07874504455,7734.20244625
1790,2836.65835411,0.999999997096,0.0787420797449,1.0787400922,7732.61682639
1791,2836.07647548,0.999999997084,0.0787371355003,1.07873511107,7731.03120653
1792,2835.49459684,0.999999997073,0.0787321634008,1.07873009938,7729.44558667
1793,2834.9127182,0.999999997062,0.078727163356,1.07872505974,7727.85996681
1794,2834.33083957,0.99999999705,0.0787221352759,1.07871999208,7726.27434695
1795,2833.74896093,0.999999997039,0.0787170790713,1.07871489628,7724.68872708
1796,2833.16708229,0.999999997027,0.0787119946533,1.07870977228,7723.10310722
1797,2832.58520366,0.999999997016,0.0787068819339,1.0787046169,7721.51748736
1798,2832.00332502,0.999999997004,0.0787017408256,1.07869943221,7719.9318675
1799,2831.42144638,0.999999996992,0.0786965712414,1.07869421905,7718.34624764
1800,2830.83956775,0.999999996981,0.0786913730951,1.07868897733,7716.76062777
1801,2830.25768911,0.999999996969,0.078686146301,1.07868370696,7715.17500791
1802,2829.67581047,0.999999996957,0.0786808907742,1.07867840671,7713.58938805
1803,2829.09393184,0.999999996945,0.0786756064304,1.07867307447,7712.00376818
1804,2828.5120532,0.999999996933,0.0786702931858,1.07866771332,7710.41814832
1805,2827.93017456,0.999999996921,0.0786649509577,1.07866232319,7708.83252845
1806,2827.34829593,0.999999996909,0.0786595796635,1.07865690399,7707.24690859
1807,2826.76641729,0.999999996897,0.0786541792219,1.07865145565,7705.66128872
1808,2826.18453865,0.999999996885,0.0786487495518,1.07864597446,7704.07566886
1809,2825.60266002,0.999999996873,0.0786432905731,1.07864046282,7702.49004899
1810,2825.02078138,0.999999996861,0.0786378022063,1.07863492179,7700.90442913
1811,2824.43890274,0.999999996848,0.0786322843728,1.0786293513,7699.31880926
1812,2823.85702411,0.999999996836,0.0786267369945,1.07862375126,7697.73318939
1813,2823.27514547,0.999999996824,0.0786211599942,1.07861812027,7696.14756953
1814,2822.69326683,0.999999996811,0.0786155532955,1.07861245573,7694.56194966
1815,2822.1113882,0.999999996799,0.0786099168225,1.07860676141,7692.97632979
1816,2821.52950956,0.999999996786,0.0786042505004,1.07860103725,7691.39070992
1817,2820.94763092,0.999999996773,0.078598554255,1.07859528316,7689.80509006
1818,2820.36575229,0.999999996761,0.0785928280129,1.07858949907,7688.21947019
1819,2819.78387365,0.999999996748,0.0785870717015,1.07858368073,7686.63385032
1820,2819.20199501,0.999999996735,0.0785812852491,1.07857783084,7685.04823045
1821,2818.62011638,0.999999996722,0.0785754685847,1.07857195075,7683.46261058
1822,2818.03823774,0.99999999671,0.0785696216381,1.07856604037,7681.87699071
1823,2817.4563591,0.999999996697,0.07856374434,1.07856009964,7680.29137084
1824,2816.87448047,0.999999996684,0.0785578366219,1.07855412702,7678.70575097
1825,2816.29260183,0.999999996671,0.0785518984162,1.07854811935,7677.1201311
1826,2815.71072319,0.999999996657,0.0785459296561,1.07854208112,7675.53451123
1827,2815.12884456,0.999999996644,0.0785399302756,1.07853601228,7673.94889136
1828,2814.54696592,0.999999996631,0.0785339002096,1.07852991275,7672.36327148
1829,2813.96508728,0.999999996618,0.078527839394,1.07852378248,7670.77765161
1830,2813.38320865,0.999999996604,0.0785217477653,1.07851761654,7669.19203174
1831,2812.80133001,0.999999996591,0.0785156252612,1.07851141802,7667.60641187
1832,2812.21945137,0.999999996578,0.0785094718199,1.07850518856,7666.02079199
1833,2811.63757274,0.999999996564,0.078503287381,1.07849892811,7664.43517212
1834,2811.0556941,0.99999999655,0.0784970718845,1.0784926366,7662.84955225
1835,2810.47381546,0.999999996537,0.0784908252716,1.07848631231,7661.26393237
1836,2809.89193682,0.999999996523,0.0784845474844,1.07847995142,7659.6783125
1837,2809.31005819,0.999999996509,0.0784782384658,1.07847355929,7658.09269262
1838,2808.72817955,0.999999996496,0.0784718981597,1.07846713589,7656.50707275
1839,2808.14630091,0.999999996482,0.0784655265108,1.07846068114,7654.92145287
1840,2807.56442228,0.999999996468,0.078459123465,1.07845419499,7653.335833
1841,2806.98254364,0.999999996454,0.0784526889689,1.07844767184,7651.75021312
1842,2806.400665,0.99999999644,0.0784462229701,1.07844111514,7650.16459325
1843,2805.81878637,0.999999996426,0.0784397254172,1.07843452689,7648.57897337
1844,2805.23690773,0.999999996411,0.0784331962597,1.07842790703,7646.99335349
1845,2804.65502909,0.999999996397,0.0784266354482,1.07842125552,7645.40773362
1846,2804.07315046,0.999999996383,0.078420042934,1.07841457047,7643.82211374
1847,2803.49127182,0.999999996368,0.0784134186696,1.07840784735,7642.23649386
1848,2802.90939318,0.999999996354,0.0784067626084,1.07840109243,7640.65087398
1849,2802.32751455,0.99999999634,0.0784000747047,1.07839430568,7639.0652541
1850,2801.74563591,0.999999996325,0.0783933549138,1.07838748703,7637.47963422
1851,2801.16375727,0.99999999631,0.0783866031922,1.07838063646,7635.89401435
1852,2800.58187864,0.999999996296,0.078379819497,1.07837374798,7634.30839447
1853,2800.0,0.999999996281,0.0783730037866,1.07836682518,7632.72277459
1854,2799.41812136,0.999999996266,0.0783661560203,1.07835987032,7631.13715471
1855,2798.83624273,0.999999996251,0.0783592761583,1.07835288337,7629.55153483
1856,2798.25436409,0.999999996236,0.078352364162,1.07834586428,7627.96591494
1857,2797.67248545,0.999999996221,0.0783454199937,1.0783388113,7626.38029506
1858,2797.09060682,0.999999996206,0.0783384436166,1.07833171979,7624.79467518
1859,2796.50872818,0.999999996191,0.078331434995,1.07832459604,7623.2090553
1860,2795.92684954,0.999999996176,0.0783243940943,1.07831744001,7621.62343542
1861,2795.34497091,0.99999999616,0.0783173208807,1.07831025168,7620.03781554
1862,2794.76309227,0.999999996145,0.0783102153216,1.07830303099,7618.45219565
1863,2794.18121363,0.99999999613,0.0783030773854,1.07829577189,7616.86657577
1864,2793.599335,0.999999996114,0.0782959070414,1.07828847792,7615.28095589
1865,2793.01745636,0.999999996099,0.0782887042601,1.07828115152,7613.695336
1866,2792.43557772,0.999999996083,0.0782814690127,1.07827379265,7612.10971612
1867,2791.85369909,0.999999996067,0.0782742012718,1.07826640128,7610.52409623
1868,2791.27182045,0.999999996051,0.0782669010109,1.07825897541,7608.93847635
1869,2790.68994181,0.999999996036,0.0782595682043,1.07825150928,7607.35285646
1870,2790.10806318,0.99999999602,0.0782522028276,1.07824401057,7605.76723658
1871,2789.52618454,0.999999996004,0.0782448048574,1.07823647928,7604.18161669
1872,2788.9443059,0.999999995988,0.0782373742711,1.07822891537,7602.59599681
1873,2788.36242727,0.999999995972,0.0782299110474,1.07822131883,7601.01037692
1874,2787.78054863,0.999999995955,0.078222415166,1.07821368211,7599.42475703
1875,2787.19866999,0.999999995939,0.0782148866073,1.07820600951,7597.83913715
1876,2786.61679136,0.999999995923,0.0782073253532,1.07819830421,7596.25351726
1877,2786.03491272,0.999999995906,0.0781997313862,1.0781905662,7594.66789737
1878,2785.45303408,0.99999999589,0.0781921046902,1.07818279547,7593.08227748
1879,2784.87115544,0.999999995873,0.0781844452498,1.0781749898,7591.4966576
1880,2784.28927681,0.999999995857,0.0781767530509,1.07816714239,7589.91103771
1881,2783.70739817,0.99999999584,0.0781690280803,1.0781592622,7588.32541782
1882,2783.12551953,0.999999995823,0.0781612703258,1.07815134924,7586.73979793
1883,2782.5436409,0.999999995806,0.0781534797761,1.07814340348,7585.15417804
1884,2781.96176226,0.999999995789,0.0781456564213,1.07813542492,7583.56855815
1885,2781.37988362,0.999999995772,0.0781378002523,1.07812740553,7581.98293826
1886,2780.79800499,0.999999995755,0.0781299112608,1.07811934973,7580.39731837
1887,2780.21612635,0.999999995738,0.0781219894399,1.07811126111,7578.81169848
1888,2779.63424771,0.999999995721,0.0781140347836,1.07810313966,7577.22607859
1889,2779.05236908,0.999999995704,0.0781060472867,1.07809498536,7575.64045869
1890,2778.47049044,0.999999995686,0.0780980269453,1.07808679591,7574.0548388
1891,2777.8886118,0.999999995669,0.0780899737564,1.07807856347,7572.46921891
1892,2777.30673317,0.999999995651,0.0780818877179,1.07807029818,7570.88359902
1893,2776.72485453,0.999999995634,0.0780737688289,1.07806200004,7569.29797912
1894,2776.14297589,0.999999995616,0.0780656170894,1.07805366905,7567.71235923
1895,2775.56109726,0.999999995598,0.0780574325005,1.07804530522,7566.12673934
1896,2774.97921862,0.99999999558,0.078049215064,1.07803689941,7564.54111944
1897,2774.39733998,0.999999995562,0.0780409647831,1.07802845647,7562.95549955
1898,2773.81546135,0.999999995544,0.0780326816617,1.07801998069,7561.36987965
1899,2773.23358271,0.999999995526,0.0780243657049,1.07801147209,7559.78425976
1900,2772.65170407,0.999999995508,0.0780160169186,1.07800293066,7558.19863986
1901,2772.06982544,0.99999999549,0.0780076353097,1.07799435394,7556.61301997
1902,2771.4879468,0.999999995471,0.0779992208863,1.07798573284,7555.02740007
1903,2770.90606816,0.999999995453,0.0779907736573,1.07797707895,7553.44178017
1904,2770.32418953,0.999999995434,0.0779822936325,1.07796839226,7551.85616028
1905,2769.74231089,0.999999995416,0.0779737808229,1.07795967279,7550.27054038
1906,2769.16043225,0.999999995397,0.0779652352402,1.07795092055,7548.68492048
1907,2768.57855362,0.999999995378,0.0779566568972,1.07794212583,7547.09930059
1908,2767.99667498,0.99999999536,0.0779480458078,1.07793329361,7545.51368069
1909,2767.41479634,0.999999995341,0.0779394019865,1.07792442865,7543.92806079
1910,2766.83291771,0.999999995322,0.0779307254492,1.07791553099,7542.34244089
1911,2766.25103907,0.999999995302,0.0779220162122,1.07790660063,7540.75682099
1912,2765.66916043,0.999999995283,0.0779132742933,1.07789763507,7539.17120109
1913,2765.0872818,0.999999995264,0.0779044997109,1.07788862422,7537.58558119
1914,2764.50540316,0.999999995245,0.0778956924844,1.07787958072,7535.99996129
1915,2763.92352452,0.999999995225,0.077886852634,1.07787050461,7534.41434139
1916,2763.34164589,0.999999995206,0.0778779801812,1.0778613959,7532.82872149
1917,2762.75976725,0.999999995186,0.077869075148,1.07785225461,7531.24310159
1918,2762.17788861,0.999999995166,0.0778601375575,1.0778430702,7529.65748169
1919,2761.59600998,0.999999995146,0.0778511674337,1.07783384783,7528.07186179
1920,2761.01413134,0.999999995127,0.0778421648015,1.07782459296,7526.48624188
1921,2760.4322527,0.999999995107,0.0778331296867,1.07781530561,7524.90062198
1922,2759.85037407,0.999999995087,0.077824062116,1.07780598581,7523.31500208
1923,2759.26849543,0.999999995066,0.0778149621169,1.07779663098,7521.72938217
1924,2758.68661679,0.999999995046,0.0778058297178,1.07778722964,7520.14376227
1925,2758.10473815,0.999999995026,0.0777966649481,1.07777779594,7518.55814237
1926,2757.52285952,0.999999995005,0.077787467838,1.07776832991,7516.97252246
1927,2756.94098088,0.999999994985,0.0777782384184,1.07775883157,7515.38690256
1928,2756.35910224,0.999999994964,0.0777689767213,1.07774930095,7513.80128265
1929,2755.77722361,0.999999994943,0.0777596827794,1.07773972687,7512.21566275
1930,2755.19534497,0.999999994923,0.0777503566264,1.07773011457,7510.63004284
1931,2754.61346633,0.999999994902,0.0777409982966,1.0777204701,7509.04442294
1932,2754.0315877,0.999999994881,0.0777316078253,1.07771079349,7507.45880303
1933,2753.44970906,0.99999999486,0.0777221852486,1.07770108479,7505.87318312
1934,2752.86783042,0.999999994838,0.0777127306034,1.07769134141,7504.28756322
1935,2752.28595179,0.999999994817,0.0777032439274,1.07768155078,7502.70194331
1936,2751.70407315,0.999999994796,0.0776937252591,1.07767172818,7501.1163234
1937,2751.12219451,0.999999994774,0.0776841746379,1.07766187362,7499.53070349
1938,2750.54031588,0.999999994753,0.0776745921038,1.07765198716,7497.94508358
1939,2749.95843724,0.999999994731,0.0776649776978,1.07764206883,7496.35946368
1940,2749.3765586,0.999999994709,0.0776553314616,1.07763210673,7494.77384377
1941,2748.79467997,0.999999994687,0.0776456534376,1.07762210616,7493.18822386
1942,2748.21280133,0.999999994665,0.077635943669,1.07761207385,7491.60260395
1943,2747.63092269,0.999999994643,0.0776262021998,1.07760200985,7490.01698404
1944,2747.04904406,0.999999994621,0.0776164290748,1.07759191421,7488.43136413
1945,2746.46716542,0.999999994599,0.0776066243394,1.07758178431,7486.84574422
1946,2745.88528678,0.999999994576,0.0775967880398,1.0775716061,7485.2601243
1947,2745.30340815,0.999999994554,0.077586920223,1.07756139638,7483.67450439
1948,2744.72152951,0.999999994531,0.0775770209367,1.0775511552,7482.08888448
1949,2744.13965087,0.999999994508,0.0775670902293,1.0775408826,7480.50326457
1950,2743.55777224,0.999999994486,0.0775571281499,1.07753057864,7478.91764466
1951,2742.9758936,0.999999994463,0.0775471347482,1.07752023076,7477.33202474
1952,2742.39401496,0.99999999444,0.0775371100748,1.07750984424,7475.74640483
1953,2741.81213633,0.999999994416,0.0775270541809,1.07749942651,7474.16078492
1954,2741.23025769,0.999999994393,0.0775169671184,1.07748897762,7472.575165
1955,2740.64837905,0.99999999437,0.0775068489397,1.07747849763,7470.98954509
1956,2740.06650042,0.999999994346,0.0774966996982,1.07746798398,7469.40392517
